trajectory_id,mean_sojourn_time,variance
225,1.6257148465676243,1.051242146093979
226,1.5680975840913187,1.1180623782403036
227,1.6606945296325017,1.0975905300136946
228,1.7123353742549032,1.2574100124192147
229,1.7094383466672736,1.7129108156310093
230,1.7757494314377837,1.2324702191543335
231,1.6922439236353786,1.3931566178250994
232,1.495499226237901,0.9056498170814188
233,1.8725499294163672,1.6663908758074069
234,1.8208859457383384,1.3961549410582013
235,1.9267402480065348,2.688896013214936
236,1.5928349845139829,1.0894890386192362
237,1.914278789788387,1.597676316446549
238,1.6624757151037168,1.25918255005203
239,1.7092353104606581,1.4511957593790148
240,1.7003442151621329,1.327307017116504
241,1.681074185762289,1.6120291958709398
242,1.793514084155129,1.7234504069856624
243,1.5768936662853947,1.1100232718259704
244,1.679032677443806,1.2673306534487145
245,1.5984567761256177,0.9833490429215497
246,1.7133187920334474,1.271491342554141
247,1.8039343648405817,1.315123099903759
248,1.7227643412578524,1.300062668206616
249,1.6158776933517374,1.136126829549492
250,1.7560880302822472,1.5639359308047103
251,1.8371643542438985,2.2575143545464385
252,1.8784860774287124,1.5029266230933511
253,1.8762063802687456,1.7992196657439776
254,1.7173532336575519,1.2127437162998922
255,1.5792289635607366,1.0489883224843035
256,1.7538619723749953,1.3340671376027766
257,1.7352915044809751,1.4433704468196058
258,1.5589365592650133,1.1234079194569935
259,1.5558126380721922,0.8975715546897255
260,1.6540062057566756,1.0740170348044005
261,1.8601344504102133,1.5713332674679543
262,1.8266100083720336,1.5948045448210257
263,1.7319655535803038,1.18051551906171
264,1.747547176787649,1.6762041382213426
265,1.8574338000993798,1.5784335323975371
266,1.7352728875030865,1.7736191096399294
267,1.5684250103630941,0.9397676755951704
268,1.8249147082041424,1.6241169165713023
269,1.7872598879512525,1.2162690643669143
270,1.734354479586184,1.238260080611647
271,1.9049428275565237,1.5919527522734365
272,1.5661250733361487,0.9564690747863274
273,1.5383220603343921,0.9324357746511353
274,1.6847977653108344,1.3714222982530462
275,1.6275761711606,1.1422450552284695
276,1.7328191613378299,1.1831577129846893
277,1.799390935455013,1.4596779502010517
278,1.6302300175578326,1.0236177669454545
279,1.945361852666298,2.2333132230987895
280,1.7892901337609435,1.6166223125537285
281,1.6709583764547833,1.1917261420518355
282,1.5547658567934242,0.9420474861179485
283,1.5945366834859453,1.2359230770782559
284,1.6627046141147601,1.3255811466247258
285,1.719443616413839,1.4630591208984838
286,1.840445433731418,1.4378264278034534
